timestamp,instance_type,availability_zone,spot_price,product_desc
2026-02-27 11:16:24+00:00,m5.xlarge,eu-north-1c,0.0672,Linux/UNIX
2026-02-27 11:47:23+00:00,c5.2xlarge,eu-north-1a,0.128,Linux/UNIX
2026-02-27 12:01:18+00:00,g4dn.xlarge,eu-north-1b,0.1835,Linux/UNIX
2026-02-27 12:16:28+00:00,c5.2xlarge,eu-north-1b,0.1042,Linux/UNIX
2026-02-27 12:46:13+00:00,c5.xlarge,eu-north-1b,0.0548,Linux/UNIX
2026-02-27 13:16:39+00:00,m5.2xlarge,eu-north-1c,0.1556,Linux/UNIX
2026-02-27 13:31:20+00:00,g4dn.xlarge,eu-north-1c,0.1895,Linux/UNIX
2026-02-27 14:01:43+00:00,m5.2xlarge,eu-north-1a,0.1821,Linux/UNIX
2026-02-27 14:01:43+00:00,m5.2xlarge,eu-north-1b,0.1552,Linux/UNIX
2026-02-27 15:01:45+00:00,c5.xlarge,eu-north-1a,0.0637,Linux/UNIX
2026-02-27 16:01:39+00:00,c5.xlarge,eu-north-1b,0.0542,Linux/UNIX
2026-02-27 16:01:41+00:00,c5.2xlarge,eu-north-1c,0.1117,Linux/UNIX
2026-02-27 16:31:36+00:00,c5.2xlarge,eu-north-1a,0.1288,Linux/UNIX
2026-02-27 16:46:34+00:00,m5.xlarge,eu-north-1b,0.0585,Linux/UNIX
2026-02-27 17:46:15+00:00,g4dn.xlarge,eu-north-1b,0.1834,Linux/UNIX
2026-02-27 18:16:23+00:00,m5.xlarge,eu-north-1c,0.0668,Linux/UNIX
2026-02-27 19:01:22+00:00,g4dn.xlarge,eu-north-1a,0.1826,Linux/UNIX
2026-02-27 19:31:44+00:00,c5.xlarge,eu-north-1a,0.0641,Linux/UNIX
2026-02-27 19:46:21+00:00,m5.xlarge,eu-north-1a,0.0561,Linux/UNIX
2026-02-27 20:01:31+00:00,m5.2xlarge,eu-north-1a,0.1822,Linux/UNIX
2026-02-27 20:31:38+00:00,c5.2xlarge,eu-north-1b,0.104,Linux/UNIX
2026-02-27 21:02:19+00:00,c5.2xlarge,eu-north-1a,0.1292,Linux/UNIX
2026-02-27 22:01:18+00:00,g4dn.xlarge,eu-north-1c,0.1897,Linux/UNIX
2026-02-27 22:01:30+00:00,m5.2xlarge,eu-north-1c,0.1554,Linux/UNIX
2026-02-27 22:31:15+00:00,m5.2xlarge,eu-north-1b,0.1551,Linux/UNIX
2026-02-27 23:31:24+00:00,c5.xlarge,eu-north-1b,0.054,Linux/UNIX
2026-02-28 01:01:21+00:00,m5.xlarge,eu-north-1a,0.0555,Linux/UNIX
2026-02-28 01:01:42+00:00,c5.2xlarge,eu-north-1c,0.1099,Linux/UNIX
2026-02-28 01:16:50+00:00,g4dn.xlarge,eu-north-1c,0.188,Linux/UNIX
2026-02-28 01:16:57+00:00,m5.xlarge,eu-north-1b,0.0573,Linux/UNIX
2026-02-28 02:16:18+00:00,g4dn.xlarge,eu-north-1a,0.1808,Linux/UNIX
2026-02-28 02:16:18+00:00,g4dn.xlarge,eu-north-1b,0.1818,Linux/UNIX
2026-02-28 02:31:07+00:00,m5.xlarge,eu-north-1c,0.0665,Linux/UNIX
2026-02-28 02:46:18+00:00,c5.xlarge,eu-north-1a,0.0642,Linux/UNIX
2026-02-28 02:46:26+00:00,m5.2xlarge,eu-north-1a,0.1808,Linux/UNIX
2026-02-28 03:32:22+00:00,c5.2xlarge,eu-north-1b,0.1037,Linux/UNIX
2026-02-28 04:01:41+00:00,c5.2xlarge,eu-north-1a,0.1286,Linux/UNIX
2026-02-28 04:16:17+00:00,c5.xlarge,eu-north-1b,0.0534,Linux/UNIX
2026-02-28 04:31:25+00:00,c5.xlarge,eu-north-1c,0.053,Linux/UNIX
2026-02-28 05:01:49+00:00,m5.2xlarge,eu-north-1c,0.154,Linux/UNIX
2026-02-28 05:01:52+00:00,c5.2xlarge,eu-north-1c,0.1096,Linux/UNIX
2026-02-28 06:16:16+00:00,m5.2xlarge,eu-north-1b,0.1547,Linux/UNIX
2026-02-28 06:46:02+00:00,g4dn.xlarge,eu-north-1a,0.181,Linux/UNIX
2026-02-28 06:46:27+00:00,c5.2xlarge,eu-north-1b,0.1026,Linux/UNIX
2026-02-28 07:01:36+00:00,m5.2xlarge,eu-north-1a,0.1801,Linux/UNIX
2026-02-28 07:01:45+00:00,c5.xlarge,eu-north-1a,0.0646,Linux/UNIX
2026-02-28 07:31:19+00:00,m5.xlarge,eu-north-1a,0.0551,Linux/UNIX
2026-02-28 08:46:30+00:00,m5.xlarge,eu-north-1c,0.0663,Linux/UNIX
2026-02-28 09:16:29+00:00,g4dn.xlarge,eu-north-1b,0.1819,Linux/UNIX
2026-02-28 09:16:50+00:00,c5.2xlarge,eu-north-1c,0.1093,Linux/UNIX
2026-02-28 10:16:04+00:00,g4dn.xlarge,eu-north-1c,0.1906,Linux/UNIX
2026-02-28 11:16:17+00:00,m5.2xlarge,eu-north-1c,0.1535,Linux/UNIX
2026-02-28 11:31:33+00:00,c5.xlarge,eu-north-1b,0.0531,Linux/UNIX
2026-02-28 12:01:55+00:00,c5.2xlarge,eu-north-1a,0.1287,Linux/UNIX
2026-02-28 12:46:27+00:00,c5.xlarge,eu-north-1c,0.0526,Linux/UNIX
2026-02-28 13:16:38+00:00,m5.xlarge,eu-north-1b,0.0564,Linux/UNIX
2026-02-28 13:16:38+00:00,m5.xlarge,eu-north-1c,0.0661,Linux/UNIX
2026-02-28 14:01:21+00:00,m5.2xlarge,eu-north-1b,0.1536,Linux/UNIX
2026-02-28 14:01:34+00:00,m5.xlarge,eu-north-1a,0.055,Linux/UNIX
2026-02-28 15:01:25+00:00,c5.xlarge,eu-north-1b,0.053,Linux/UNIX
2026-02-28 15:31:28+00:00,c5.2xlarge,eu-north-1c,0.1087,Linux/UNIX
2026-02-28 15:31:47+00:00,c5.xlarge,eu-north-1a,0.0652,Linux/UNIX
2026-02-28 15:46:30+00:00,m5.2xlarge,eu-north-1a,0.1799,Linux/UNIX
2026-02-28 15:47:15+00:00,c5.2xlarge,eu-north-1b,0.1025,Linux/UNIX
2026-02-28 17:01:28+00:00,g4dn.xlarge,eu-north-1c,0.1895,Linux/UNIX
2026-02-28 18:01:58+00:00,g4dn.xlarge,eu-north-1b,0.1821,Linux/UNIX
2026-02-28 18:16:39+00:00,m5.xlarge,eu-north-1a,0.0549,Linux/UNIX
2026-02-28 19:16:37+00:00,m5.2xlarge,eu-north-1c,0.1537,Linux/UNIX
2026-02-28 20:16:19+00:00,m5.2xlarge,eu-north-1b,0.1528,Linux/UNIX
2026-02-28 20:17:21+00:00,c5.2xlarge,eu-north-1a,0.1296,Linux/UNIX
2026-02-28 21:01:30+00:00,c5.xlarge,eu-north-1a,0.0655,Linux/UNIX
2026-02-28 21:01:31+00:00,m5.xlarge,eu-north-1c,0.0651,Linux/UNIX
2026-02-28 21:16:46+00:00,g4dn.xlarge,eu-north-1b,0.1823,Linux/UNIX
2026-02-28 22:01:47+00:00,c5.2xlarge,eu-north-1b,0.1026,Linux/UNIX
2026-02-28 22:16:23+00:00,c5.xlarge,eu-north-1c,0.0527,Linux/UNIX
2026-02-28 22:17:08+00:00,m5.xlarge,eu-north-1b,0.0563,Linux/UNIX
2026-02-28 22:31:22+00:00,m5.2xlarge,eu-north-1a,0.1798,Linux/UNIX
2026-02-28 22:31:59+00:00,g4dn.xlarge,eu-north-1a,0.1807,Linux/UNIX
2026-02-28 23:01:05+00:00,c5.xlarge,eu-north-1b,0.0529,Linux/UNIX
2026-03-01 00:31:34+00:00,c5.2xlarge,eu-north-1c,0.1073,Linux/UNIX
2026-03-01 01:16:28+00:00,g4dn.xlarge,eu-north-1c,0.1888,Linux/UNIX
2026-03-01 02:01:25+00:00,c5.xlarge,eu-north-1a,0.0667,Linux/UNIX
2026-03-01 02:01:27+00:00,m5.xlarge,eu-north-1c,0.0641,Linux/UNIX
2026-03-01 02:01:30+00:00,c5.2xlarge,eu-north-1a,0.13,Linux/UNIX
2026-03-01 02:16:35+00:00,g4dn.xlarge,eu-north-1a,0.1804,Linux/UNIX
2026-03-01 02:46:32+00:00,m5.xlarge,eu-north-1a,0.0548,Linux/UNIX
2026-03-01 04:31:19+00:00,m5.2xlarge,eu-north-1b,0.1527,Linux/UNIX
2026-03-01 05:01:22+00:00,g4dn.xlarge,eu-north-1b,0.1824,Linux/UNIX
2026-03-01 06:16:14+00:00,c5.xlarge,eu-north-1b,0.0528,Linux/UNIX
2026-03-01 06:16:47+00:00,m5.xlarge,eu-north-1c,0.0635,Linux/UNIX
2026-03-01 06:46:23+00:00,c5.xlarge,eu-north-1c,0.0528,Linux/UNIX
2026-03-01 07:01:22+00:00,m5.2xlarge,eu-north-1c,0.154,Linux/UNIX
2026-03-01 07:01:22+00:00,g4dn.xlarge,eu-north-1c,0.1881,Linux/UNIX
2026-03-01 07:17:22+00:00,c5.2xlarge,eu-north-1a,0.1303,Linux/UNIX
2026-03-01 07:31:23+00:00,g4dn.xlarge,eu-north-1a,0.1803,Linux/UNIX
2026-03-01 08:31:51+00:00,c5.2xlarge,eu-north-1b,0.1027,Linux/UNIX
2026-03-01 09:16:43+00:00,c5.xlarge,eu-north-1a,0.0674,Linux/UNIX
2026-03-01 09:32:21+00:00,m5.xlarge,eu-north-1b,0.0564,Linux/UNIX
2026-03-01 10:32:15+00:00,c5.2xlarge,eu-north-1c,0.1071,Linux/UNIX
2026-03-01 11:01:45+00:00,m5.xlarge,eu-north-1a,0.0547,Linux/UNIX
2026-03-01 12:46:32+00:00,m5.2xlarge,eu-north-1b,0.1526,Linux/UNIX
2026-03-01 12:46:39+00:00,m5.xlarge,eu-north-1b,0.0565,Linux/UNIX
2026-03-01 13:16:01+00:00,g4dn.xlarge,eu-north-1b,0.1826,Linux/UNIX
2026-03-01 13:16:13+00:00,m5.2xlarge,eu-north-1a,0.18,Linux/UNIX
2026-03-01 13:16:27+00:00,c5.xlarge,eu-north-1b,0.0526,Linux/UNIX
2026-03-01 14:16:21+00:00,c5.xlarge,eu-north-1c,0.0527,Linux/UNIX
2026-03-01 15:16:11+00:00,m5.xlarge,eu-north-1c,0.063,Linux/UNIX
2026-03-01 16:16:33+00:00,g4dn.xlarge,eu-north-1a,0.18,Linux/UNIX
2026-03-01 17:01:28+00:00,c5.xlarge,eu-north-1a,0.068,Linux/UNIX
2026-03-01 18:01:27+00:00,g4dn.xlarge,eu-north-1c,0.1872,Linux/UNIX
2026-03-01 18:16:29+00:00,m5.2xlarge,eu-north-1c,0.1539,Linux/UNIX
2026-03-01 18:31:31+00:00,c5.xlarge,eu-north-1c,0.0526,Linux/UNIX
2026-03-01 18:31:57+00:00,c5.2xlarge,eu-north-1c,0.1069,Linux/UNIX
2026-03-01 18:47:14+00:00,m5.xlarge,eu-north-1a,0.0542,Linux/UNIX
2026-03-01 19:31:32+00:00,m5.xlarge,eu-north-1c,0.0627,Linux/UNIX
2026-03-01 20:01:32+00:00,c5.2xlarge,eu-north-1a,0.1307,Linux/UNIX
2026-03-01 21:16:57+00:00,m5.2xlarge,eu-north-1a,0.1801,Linux/UNIX
2026-03-01 21:46:38+00:00,m5.xlarge,eu-north-1b,0.0566,Linux/UNIX
2026-03-01 22:01:11+00:00,g4dn.xlarge,eu-north-1b,0.1825,Linux/UNIX
2026-03-01 22:16:24+00:00,c5.xlarge,eu-north-1b,0.0525,Linux/UNIX
2026-03-01 22:31:21+00:00,c5.xlarge,eu-north-1a,0.0684,Linux/UNIX
2026-03-01 23:01:29+00:00,g4dn.xlarge,eu-north-1c,0.1871,Linux/UNIX
2026-03-01 23:17:05+00:00,c5.2xlarge,eu-north-1c,0.1068,Linux/UNIX
2026-03-02 00:02:25+00:00,c5.2xlarge,eu-north-1b,0.1029,Linux/UNIX
2026-03-02 00:16:31+00:00,c5.2xlarge,eu-north-1a,0.1305,Linux/UNIX
2026-03-02 00:46:51+00:00,g4dn.xlarge,eu-north-1a,0.1793,Linux/UNIX
2026-03-02 01:01:27+00:00,m5.2xlarge,eu-north-1c,0.1538,Linux/UNIX
2026-03-02 01:46:05+00:00,c5.xlarge,eu-north-1b,0.0524,Linux/UNIX
2026-03-02 03:16:51+00:00,m5.xlarge,eu-north-1c,0.0624,Linux/UNIX
2026-03-02 04:01:57+00:00,c5.2xlarge,eu-north-1c,0.1066,Linux/UNIX
2026-03-02 04:31:51+00:00,m5.xlarge,eu-north-1b,0.0567,Linux/UNIX
2026-03-02 05:01:34+00:00,c5.xlarge,eu-north-1a,0.0688,Linux/UNIX
2026-03-02 05:16:57+00:00,c5.2xlarge,eu-north-1b,0.1031,Linux/UNIX
2026-03-02 05:17:15+00:00,m5.xlarge,eu-north-1a,0.0541,Linux/UNIX
2026-03-02 05:31:27+00:00,c5.xlarge,eu-north-1c,0.0524,Linux/UNIX
2026-03-02 06:16:25+00:00,m5.2xlarge,eu-north-1a,0.1798,Linux/UNIX
2026-03-02 07:31:28+00:00,g4dn.xlarge,eu-north-1c,0.1849,Linux/UNIX
2026-03-02 07:46:28+00:00,m5.xlarge,eu-north-1c,0.062,Linux/UNIX
2026-03-02 08:17:02+00:00,c5.2xlarge,eu-north-1a,0.1301,Linux/UNIX
2026-03-02 08:46:29+00:00,c5.xlarge,eu-north-1c,0.0522,Linux/UNIX
2026-03-02 09:31:35+00:00,m5.2xlarge,eu-north-1b,0.1524,Linux/UNIX
2026-03-02 10:01:23+00:00,c5.xlarge,eu-north-1b,0.0522,Linux/UNIX
2026-03-02 10:16:27+00:00,m5.2xlarge,eu-north-1c,0.1536,Linux/UNIX
2026-03-02 11:32:21+00:00,c5.2xlarge,eu-north-1c,0.106,Linux/UNIX
2026-03-02 12:16:21+00:00,g4dn.xlarge,eu-north-1a,0.1777,Linux/UNIX
2026-03-02 12:31:18+00:00,g4dn.xlarge,eu-north-1c,0.1841,Linux/UNIX
2026-03-02 12:31:18+00:00,g4dn.xlarge,eu-north-1b,0.1817,Linux/UNIX
2026-03-02 12:46:25+00:00,m5.2xlarge,eu-north-1b,0.1522,Linux/UNIX
2026-03-02 13:01:29+00:00,m5.xlarge,eu-north-1b,0.0569,Linux/UNIX
2026-03-02 13:01:29+00:00,m5.xlarge,eu-north-1a,0.0539,Linux/UNIX
2026-03-02 13:16:27+00:00,c5.2xlarge,eu-north-1b,0.1027,Linux/UNIX
2026-03-02 13:32:15+00:00,c5.2xlarge,eu-north-1a,0.1296,Linux/UNIX
2026-03-02 13:46:21+00:00,c5.xlarge,eu-north-1a,0.0692,Linux/UNIX
2026-03-02 14:01:28+00:00,c5.xlarge,eu-north-1c,0.052,Linux/UNIX
2026-03-02 14:01:28+00:00,m5.2xlarge,eu-north-1a,0.1794,Linux/UNIX
2026-03-02 15:01:22+00:00,m5.2xlarge,eu-north-1c,0.1534,Linux/UNIX
2026-03-02 15:46:28+00:00,m5.xlarge,eu-north-1c,0.0619,Linux/UNIX
2026-03-02 15:46:31+00:00,c5.xlarge,eu-north-1b,0.0519,Linux/UNIX
2026-03-02 17:17:19+00:00,c5.2xlarge,eu-north-1c,0.1055,Linux/UNIX
2026-03-02 17:31:40+00:00,g4dn.xlarge,eu-north-1c,0.1827,Linux/UNIX
2026-03-02 18:16:28+00:00,c5.2xlarge,eu-north-1b,0.1026,Linux/UNIX
2026-03-02 19:01:24+00:00,c5.2xlarge,eu-north-1a,0.1293,Linux/UNIX
2026-03-02 19:16:58+00:00,m5.2xlarge,eu-north-1b,0.1521,Linux/UNIX
2026-03-02 19:17:24+00:00,m5.xlarge,eu-north-1c,0.0617,Linux/UNIX
2026-03-02 19:46:24+00:00,g4dn.xlarge,eu-north-1a,0.1769,Linux/UNIX
2026-03-02 19:46:29+00:00,c5.xlarge,eu-north-1b,0.0517,Linux/UNIX
2026-03-02 20:31:18+00:00,g4dn.xlarge,eu-north-1b,0.1816,Linux/UNIX
2026-03-02 20:46:24+00:00,c5.xlarge,eu-north-1c,0.0516,Linux/UNIX
2026-03-02 21:46:27+00:00,m5.2xlarge,eu-north-1a,0.1791,Linux/UNIX
2026-03-02 22:16:15+00:00,c5.2xlarge,eu-north-1c,0.105,Linux/UNIX
2026-03-02 22:31:26+00:00,c5.2xlarge,eu-north-1b,0.1024,Linux/UNIX
2026-03-02 23:01:56+00:00,c5.xlarge,eu-north-1a,0.0693,Linux/UNIX
2026-03-03 00:16:19+00:00,g4dn.xlarge,eu-north-1c,0.1823,Linux/UNIX
2026-03-03 00:31:24+00:00,m5.2xlarge,eu-north-1b,0.1519,Linux/UNIX
2026-03-03 00:32:19+00:00,m5.xlarge,eu-north-1a,0.0536,Linux/UNIX
2026-03-03 01:46:48+00:00,m5.xlarge,eu-north-1b,0.0574,Linux/UNIX
2026-03-03 02:01:28+00:00,m5.xlarge,eu-north-1c,0.0609,Linux/UNIX
2026-03-03 02:01:33+00:00,c5.xlarge,eu-north-1b,0.0516,Linux/UNIX
2026-03-03 02:31:45+00:00,c5.xlarge,eu-north-1c,0.0514,Linux/UNIX
2026-03-03 03:01:31+00:00,g4dn.xlarge,eu-north-1b,0.1815,Linux/UNIX
2026-03-03 03:46:15+00:00,c5.2xlarge,eu-north-1a,0.1297,Linux/UNIX
2026-03-03 03:46:34+00:00,g4dn.xlarge,eu-north-1a,0.1764,Linux/UNIX
2026-03-03 04:31:25+00:00,m5.2xlarge,eu-north-1c,0.1533,Linux/UNIX
2026-03-03 04:46:23+00:00,c5.xlarge,eu-north-1a,0.0695,Linux/UNIX
2026-03-03 04:46:24+00:00,c5.2xlarge,eu-north-1b,0.1022,Linux/UNIX
2026-03-03 05:31:06+00:00,c5.2xlarge,eu-north-1c,0.1049,Linux/UNIX
2026-03-03 06:17:08+00:00,m5.xlarge,eu-north-1c,0.0607,Linux/UNIX
2026-03-03 06:46:57+00:00,m5.2xlarge,eu-north-1a,0.1788,Linux/UNIX
2026-03-03 07:31:30+00:00,g4dn.xlarge,eu-north-1c,0.1822,Linux/UNIX
2026-03-03 07:46:19+00:00,m5.2xlarge,eu-north-1b,0.1518,Linux/UNIX
2026-03-03 08:31:17+00:00,c5.2xlarge,eu-north-1a,0.1303,Linux/UNIX
2026-03-03 09:01:32+00:00,g4dn.xlarge,eu-north-1b,0.181,Linux/UNIX
2026-03-03 09:31:28+00:00,m5.xlarge,eu-north-1a,0.0535,Linux/UNIX
2026-03-03 09:46:20+00:00,c5.2xlarge,eu-north-1b,0.102,Linux/UNIX
2026-03-03 11:31:12+00:00,g4dn.xlarge,eu-north-1a,0.1765,Linux/UNIX
2026-03-03 12:32:11+00:00,m5.2xlarge,eu-north-1c,0.1532,Linux/UNIX
2026-03-03 13:02:24+00:00,m5.xlarge,eu-north-1c,0.0606,Linux/UNIX
2026-03-03 13:16:16+00:00,c5.2xlarge,eu-north-1c,0.105,Linux/UNIX
2026-03-03 13:31:21+00:00,g4dn.xlarge,eu-north-1c,0.1829,Linux/UNIX
2026-03-03 13:31:23+00:00,c5.xlarge,eu-north-1a,0.0698,Linux/UNIX
2026-03-03 15:01:18+00:00,g4dn.xlarge,eu-north-1a,0.1764,Linux/UNIX
2026-03-03 15:01:26+00:00,c5.2xlarge,eu-north-1a,0.1312,Linux/UNIX
2026-03-03 15:16:35+00:00,m5.xlarge,eu-north-1b,0.0573,Linux/UNIX
2026-03-03 16:01:03+00:00,c5.2xlarge,eu-north-1b,0.1019,Linux/UNIX
2026-03-03 16:47:12+00:00,c5.xlarge,eu-north-1b,0.0515,Linux/UNIX
2026-03-03 19:16:16+00:00,g4dn.xlarge,eu-north-1c,0.1835,Linux/UNIX
2026-03-03 19:47:19+00:00,m5.xlarge,eu-north-1b,0.0572,Linux/UNIX
2026-03-03 20:31:39+00:00,g4dn.xlarge,eu-north-1a,0.1753,Linux/UNIX
2026-03-03 20:46:04+00:00,g4dn.xlarge,eu-north-1b,0.1808,Linux/UNIX
2026-03-03 21:01:31+00:00,m5.2xlarge,eu-north-1b,0.1519,Linux/UNIX
2026-03-03 21:16:35+00:00,c5.xlarge,eu-north-1a,0.0699,Linux/UNIX
2026-03-03 21:31:20+00:00,c5.xlarge,eu-north-1c,0.0512,Linux/UNIX
2026-03-03 23:46:26+00:00,c5.2xlarge,eu-north-1a,0.1322,Linux/UNIX
2026-03-04 00:46:14+00:00,m5.2xlarge,eu-north-1c,0.1531,Linux/UNIX
2026-03-04 01:01:27+00:00,c5.xlarge,eu-north-1b,0.0514,Linux/UNIX
2026-03-04 01:16:33+00:00,c5.2xlarge,eu-north-1c,0.1054,Linux/UNIX
2026-03-04 01:46:35+00:00,g4dn.xlarge,eu-north-1c,0.1843,Linux/UNIX
2026-03-04 02:16:16+00:00,m5.xlarge,eu-north-1c,0.0607,Linux/UNIX
2026-03-04 02:31:31+00:00,g4dn.xlarge,eu-north-1b,0.181,Linux/UNIX
2026-03-04 02:32:01+00:00,c5.xlarge,eu-north-1a,0.0702,Linux/UNIX
2026-03-04 03:31:23+00:00,c5.xlarge,eu-north-1c,0.0513,Linux/UNIX
2026-03-04 03:31:28+00:00,m5.2xlarge,eu-north-1a,0.1796,Linux/UNIX
2026-03-04 03:31:40+00:00,c5.2xlarge,eu-north-1a,0.1331,Linux/UNIX
2026-03-04 04:01:18+00:00,m5.xlarge,eu-north-1b,0.057,Linux/UNIX
2026-03-04 04:16:26+00:00,m5.2xlarge,eu-north-1b,0.152,Linux/UNIX
2026-03-04 04:16:30+00:00,g4dn.xlarge,eu-north-1a,0.1751,Linux/UNIX
2026-03-04 07:01:08+00:00,g4dn.xlarge,eu-north-1b,0.18,Linux/UNIX
2026-03-04 07:47:01+00:00,c5.xlarge,eu-north-1c,0.0515,Linux/UNIX
2026-03-04 08:31:26+00:00,g4dn.xlarge,eu-north-1c,0.1846,Linux/UNIX
2026-03-04 09:01:19+00:00,m5.xlarge,eu-north-1c,0.0606,Linux/UNIX
2026-03-04 09:31:34+00:00,m5.xlarge,eu-north-1a,0.0535,Linux/UNIX
2026-03-04 09:31:47+00:00,g4dn.xlarge,eu-north-1a,0.1755,Linux/UNIX
2026-03-04 10:01:43+00:00,c5.xlarge,eu-north-1b,0.0513,Linux/UNIX
2026-03-04 10:46:05+00:00,c5.2xlarge,eu-north-1a,0.1341,Linux/UNIX
2026-03-04 11:16:22+00:00,m5.2xlarge,eu-north-1a,0.18,Linux/UNIX
2026-03-04 11:17:12+00:00,c5.xlarge,eu-north-1a,0.0703,Linux/UNIX
2026-03-04 12:16:33+00:00,m5.xlarge,eu-north-1b,0.0567,Linux/UNIX
2026-03-04 12:46:18+00:00,m5.2xlarge,eu-north-1b,0.1521,Linux/UNIX
2026-03-04 13:31:19+00:00,g4dn.xlarge,eu-north-1b,0.1794,Linux/UNIX
2026-03-04 14:31:38+00:00,c5.xlarge,eu-north-1c,0.0514,Linux/UNIX
2026-03-04 14:46:28+00:00,g4dn.xlarge,eu-north-1a,0.1756,Linux/UNIX
2026-03-04 15:46:14+00:00,c5.2xlarge,eu-north-1a,0.1351,Linux/UNIX
2026-03-04 15:46:33+00:00,m5.2xlarge,eu-north-1a,0.1802,Linux/UNIX
2026-03-04 16:01:06+00:00,c5.2xlarge,eu-north-1b,0.1019,Linux/UNIX
2026-03-04 16:01:25+00:00,c5.xlarge,eu-north-1b,0.0512,Linux/UNIX
2026-03-04 16:01:28+00:00,m5.xlarge,eu-north-1a,0.0534,Linux/UNIX
2026-03-04 16:31:20+00:00,c5.2xlarge,eu-north-1c,0.1055,Linux/UNIX
2026-03-04 16:47:12+00:00,m5.2xlarge,eu-north-1c,0.1532,Linux/UNIX
2026-03-04 17:16:24+00:00,g4dn.xlarge,eu-north-1c,0.1853,Linux/UNIX
2026-03-04 18:16:35+00:00,g4dn.xlarge,eu-north-1b,0.1799,Linux/UNIX
2026-03-04 18:31:25+00:00,c5.2xlarge,eu-north-1b,0.1016,Linux/UNIX
2026-03-04 19:16:14+00:00,c5.xlarge,eu-north-1c,0.0513,Linux/UNIX
2026-03-04 19:31:24+00:00,m5.2xlarge,eu-north-1b,0.1523,Linux/UNIX
2026-03-04 20:01:36+00:00,m5.2xlarge,eu-north-1a,0.1805,Linux/UNIX
2026-03-04 20:16:36+00:00,c5.xlarge,eu-north-1a,0.0705,Linux/UNIX
2026-03-04 20:31:35+00:00,g4dn.xlarge,eu-north-1c,0.1855,Linux/UNIX
2026-03-04 22:01:42+00:00,m5.2xlarge,eu-north-1c,0.1535,Linux/UNIX
2026-03-04 22:46:59+00:00,m5.xlarge,eu-north-1c,0.0607,Linux/UNIX
2026-03-04 23:01:31+00:00,c5.xlarge,eu-north-1b,0.0513,Linux/UNIX
2026-03-04 23:46:21+00:00,c5.2xlarge,eu-north-1a,0.1361,Linux/UNIX
2026-03-05 00:01:33+00:00,c5.2xlarge,eu-north-1c,0.1056,Linux/UNIX
2026-03-05 00:16:22+00:00,c5.xlarge,eu-north-1a,0.0708,Linux/UNIX
2026-03-05 00:16:23+00:00,m5.2xlarge,eu-north-1b,0.1524,Linux/UNIX
2026-03-05 00:46:29+00:00,c5.2xlarge,eu-north-1b,0.1015,Linux/UNIX
2026-03-05 01:01:23+00:00,m5.xlarge,eu-north-1a,0.0535,Linux/UNIX
2026-03-05 02:31:24+00:00,c5.xlarge,eu-north-1c,0.0519,Linux/UNIX
2026-03-05 02:31:36+00:00,g4dn.xlarge,eu-north-1b,0.18,Linux/UNIX
2026-03-05 03:31:16+00:00,m5.xlarge,eu-north-1b,0.0568,Linux/UNIX
2026-03-05 03:46:52+00:00,g4dn.xlarge,eu-north-1a,0.1754,Linux/UNIX
2026-03-05 04:31:18+00:00,m5.2xlarge,eu-north-1a,0.1804,Linux/UNIX
2026-03-05 04:49:01+00:00,m5.2xlarge,eu-north-1a,0.1804,Linux/UNIX
2026-03-05 04:49:01+00:00,m5.2xlarge,eu-north-1b,0.1524,Linux/UNIX
2026-03-05 04:49:01+00:00,m5.2xlarge,eu-north-1c,0.1535,Linux/UNIX
2026-03-05 05:02:13+00:00,m5.2xlarge,eu-north-1c,0.1536,Linux/UNIX
2026-03-05 05:31:29+00:00,g4dn.xlarge,eu-north-1c,0.1853,Linux/UNIX
2026-03-05 05:46:16+00:00,c5.2xlarge,eu-north-1a,0.1369,Linux/UNIX
2026-03-05 06:47:05+00:00,c5.xlarge,eu-north-1a,0.0712,Linux/UNIX
2026-03-05 08:01:17+00:00,m5.xlarge,eu-north-1b,0.0569,Linux/UNIX
2026-03-05 08:16:22+00:00,g4dn.xlarge,eu-north-1a,0.1756,Linux/UNIX
2026-03-05 08:17:15+00:00,m5.2xlarge,eu-north-1a,0.1807,Linux/UNIX
2026-03-05 08:31:18+00:00,c5.2xlarge,eu-north-1c,0.1061,Linux/UNIX
2026-03-05 08:46:31+00:00,g4dn.xlarge,eu-north-1c,0.1852,Linux/UNIX
2026-03-05 09:01:26+00:00,c5.2xlarge,eu-north-1b,0.1016,Linux/UNIX
2026-03-05 09:31:25+00:00,m5.2xlarge,eu-north-1b,0.1525,Linux/UNIX
2026-03-05 10:01:32+00:00,c5.2xlarge,eu-north-1a,0.1376,Linux/UNIX
2026-03-05 10:16:24+00:00,g4dn.xlarge,eu-north-1b,0.1801,Linux/UNIX
2026-03-05 10:16:34+00:00,m5.2xlarge,eu-north-1c,0.1538,Linux/UNIX
2026-03-05 11:16:01+00:00,c5.xlarge,eu-north-1b,0.0515,Linux/UNIX
2026-03-05 13:17:09+00:00,m5.xlarge,eu-north-1c,0.0612,Linux/UNIX
2026-03-05 14:01:30+00:00,c5.xlarge,eu-north-1a,0.0714,Linux/UNIX
2026-03-05 14:31:47+00:00,m5.2xlarge,eu-north-1b,0.1526,Linux/UNIX
2026-03-05 15:01:22+00:00,m5.2xlarge,eu-north-1a,0.1808,Linux/UNIX
